Date,Open,High,Low,Close,Adj Close,Volume
2012-11-20,138.91000366210938,139.4199981689453,138.0800018310547,139.19000244140625,116.28919982910156,119807400
2012-11-21,139.30999755859375,139.57000732421875,139.02999877929688,139.4499969482422,116.50642395019531,81710800
2012-11-23,140.1300048828125,141.39999389648438,140.0399932861328,141.35000610351562,118.09379577636719,65409200
2012-11-26,140.64999389648438,141.36000061035156,140.19000244140625,141.0500030517578,117.84321594238281,100124400
2012-11-27,140.91000366210938,141.38999938964844,140.24000549316406,140.3300018310547,117.24164581298828,128646200
2012-11-28,139.75999450683594,141.5399932861328,139.0,141.4600067138672,118.18572998046875,177086500
2012-11-29,141.99000549316406,142.50999450683594,141.3699951171875,142.1199951171875,118.73711395263672,151085900
2012-11-30,142.13999938964844,142.4199981689453,141.66000366210938,142.14999389648438,118.76222229003906,136568300
2012-12-03,142.8000030517578,142.9199981689453,141.33999633789062,141.4499969482422,118.17738342285156,124656300
2012-12-04,141.44000244140625,141.8699951171875,140.8699951171875,141.25,118.01025390625,127512200
2012-12-05,141.3699951171875,142.16000366210938,140.3699951171875,141.5,118.21916961669922,147300500
2012-12-06,141.3699951171875,142.0399932861328,141.16000366210938,141.97999572753906,118.62014770507812,103220600
2012-12-07,142.52999877929688,142.69000244140625,141.6699981689453,142.41000366210938,118.97945404052734,108726400
2012-12-10,142.2100067138672,142.80999755859375,142.14999389648438,142.47000122070312,119.02957153320312,98840700
2012-12-11,143.05999755859375,144.11000061035156,142.99000549316406,143.44000244140625,119.83997344970703,152570400
2012-12-12,144.0,144.5500030517578,143.30999755859375,143.50999450683594,119.89846801757812,145880100
2012-12-13,143.4199981689453,143.8300018310547,142.27000427246094,142.6300048828125,119.16325378417969,135715000
2012-12-14,142.32000732421875,142.5800018310547,141.8800048828125,142.10000610351562,118.72041320800781,137701700
2012-12-17,142.47000122070312,143.85000610351562,142.42999267578125,143.77000427246094,120.11564636230469,143238200
2012-12-18,144.0,145.5,143.7899932861328,145.3699951171875,121.45235443115234,177762800
2012-12-19,145.52999877929688,145.5800018310547,144.24000549316406,144.2899932861328,120.55008697509766,150895400
2012-12-20,144.3800048828125,145.13999938964844,143.97999572753906,145.1199951171875,121.24353790283203,168487000
2012-12-21,142.1699981689453,144.08999633789062,141.94000244140625,142.7899932861328,120.14299011230469,245883800
2012-12-24,142.47999572753906,142.55999755859375,142.19000244140625,142.35000610351562,119.77278900146484,53874600
2012-12-26,142.63999938964844,142.7100067138672,141.35000610351562,141.75,119.26797485351562,106947700
2012-12-27,141.7899932861328,142.0800018310547,139.9199981689453,141.55999755859375,119.10807800292969,167920600
2012-12-28,140.63999938964844,141.4199981689453,139.8699951171875,140.02999877929688,117.82073974609375,148806700
2012-12-31,139.66000366210938,142.55999755859375,139.5399932861328,142.41000366210938,119.82330322265625,243935200
2013-01-02,145.11000061035156,146.14999389648438,144.72999572753906,146.05999755859375,122.89437103271484,192059000
2013-01-03,145.99000549316406,146.3699951171875,145.33999633789062,145.72999572753906,122.61673736572266,144761800
2013-01-04,145.97000122070312,146.61000061035156,145.6699981689453,146.3699951171875,123.1552505493164,116817700
2013-01-07,145.85000610351562,146.11000061035156,145.42999267578125,145.97000122070312,122.81864166259766,110002500
2013-01-08,145.7100067138672,145.91000366210938,144.97999572753906,145.5500030517578,122.46524810791016,121265100
2013-01-09,145.8699951171875,146.32000732421875,145.63999938964844,145.9199981689453,122.77658081054688,90745600
2013-01-10,146.72999572753906,147.08999633789062,145.97000122070312,147.0800018310547,123.75259399414062,130735400
2013-01-11,147.0399932861328,147.14999389648438,146.61000061035156,147.07000732421875,123.74420166015625,113917300
2013-01-14,146.88999938964844,147.07000732421875,146.42999267578125,146.97000122070312,123.65999603271484,89567200
2013-01-15,146.2899932861328,147.2100067138672,146.1999969482422,147.07000732421875,123.74420166015625,93172600
2013-01-16,146.77000427246094,147.27999877929688,146.61000061035156,147.0500030517578,123.72735595703125,104849500
2013-01-17,147.6999969482422,148.4199981689453,147.14999389648438,148.0,124.52670288085938,133833500
2013-01-18,147.97000122070312,148.49000549316406,147.42999267578125,148.3300018310547,124.80437469482422,169906000
2013-01-22,148.3300018310547,149.1300048828125,147.97999572753906,149.1300048828125,125.47746276855469,111797300
2013-01-23,149.1300048828125,149.5,148.86000061035156,149.3699951171875,125.67941284179688,104596100
2013-01-24,149.14999389648438,150.13999938964844,149.00999450683594,149.41000366210938,125.71308135986328,146426400
2013-01-25,149.8800048828125,150.25,149.3699951171875,150.25,126.41979217529297,147211600
2013-01-28,150.2899932861328,150.3300018310547,149.50999450683594,150.07000732421875,126.26834869384766,113357700
2013-01-29,149.77000427246094,150.85000610351562,149.6699981689453,150.66000366210938,126.76478576660156,105694400
2013-01-30,150.63999938964844,150.94000244140625,149.92999267578125,150.07000732421875,126.26834869384766,137447700
2013-01-31,149.88999938964844,150.3800048828125,149.60000610351562,149.6999969482422,125.95703887939453,108975800
2013-02-01,150.64999389648438,151.4199981689453,150.38999938964844,151.24000549316406,127.25281524658203,131173000
2013-02-04,150.32000732421875,151.27000427246094,149.42999267578125,149.5399932861328,125.82245635986328,159073600
2013-02-05,150.35000610351562,151.47999572753906,150.2899932861328,151.0500030517578,127.09297180175781,113912400
2013-02-06,150.52000427246094,151.25999450683594,150.41000366210938,151.16000366210938,127.18551635742188,138762800
2013-02-07,151.2100067138672,151.35000610351562,149.86000061035156,150.9600067138672,127.0172348022461,162490000
2013-02-08,151.22000122070312,151.88999938964844,151.22000122070312,151.8000030517578,127.72399139404297,103133700
2013-02-11,151.74000549316406,151.89999389648438,151.38999938964844,151.77000427246094,127.69874572753906,73775000
2013-02-12,151.77999877929688,152.3000030517578,151.61000061035156,152.02000427246094,127.90907287597656,65392700
2013-02-13,152.3300018310547,152.61000061035156,151.72000122070312,152.14999389648438,128.01849365234375,82322600
2013-02-14,151.69000244140625,152.47000122070312,151.52000427246094,152.2899932861328,128.1363525390625,80834300
2013-02-15,152.42999267578125,152.58999633789062,151.5500030517578,152.11000061035156,127.98480987548828,215226500
2013-02-19,152.3699951171875,153.27999877929688,152.16000366210938,153.25,128.94398498535156,95105400
2013-02-20,153.13999938964844,153.19000244140625,151.25999450683594,151.33999633789062,127.33700561523438,160574800
2013-02-21,150.9600067138672,151.4199981689453,149.94000244140625,150.4199981689453,126.56285858154297,183257000
2013-02-22,151.14999389648438,151.88999938964844,150.49000549316406,151.88999938964844,127.79972839355469,106356600
2013-02-25,152.6300048828125,152.86000061035156,149.0,149.0,125.36810302734375,245824800
2013-02-26,149.72000122070312,150.1999969482422,148.72999572753906,150.02000427246094,126.22628784179688,186596200
2013-02-27,149.88999938964844,152.3300018310547,149.75999450683594,151.91000366210938,127.81655883789062,150781900
2013-02-28,151.89999389648438,152.8699951171875,151.41000366210938,151.61000061035156,127.56413269042969,126866000
2013-03-01,151.08999633789062,152.33999633789062,150.41000366210938,152.11000061035156,127.98480987548828,170634800
2013-03-04,151.75999450683594,152.9199981689453,151.52000427246094,152.9199981689453,128.66639709472656,99010200
2013-03-05,153.66000366210938,154.6999969482422,153.63999938964844,154.2899932861328,129.81907653808594,121431900
2013-03-06,154.83999633789062,154.9199981689453,154.16000366210938,154.5,129.99578857421875,94469900
2013-03-07,154.6999969482422,154.97999572753906,154.52000427246094,154.77999877929688,130.2313690185547,86101400
2013-03-08,155.4600067138672,155.64999389648438,154.66000366210938,155.44000244140625,130.7866668701172,123477800
2013-03-11,155.32000732421875,156.0399932861328,155.1300048828125,156.02999877929688,131.28311157226562,83746800
2013-03-12,155.9199981689453,156.10000610351562,155.2100067138672,155.67999267578125,130.9886016845703,105755800
2013-03-13,155.75999450683594,156.1199951171875,155.22999572753906,155.89999389648438,131.17369079589844,92550900
2013-03-14,156.30999755859375,156.8000030517578,155.91000366210938,156.72999572753906,131.87210083007812,126329900
2013-03-15,155.85000610351562,156.0399932861328,155.30999755859375,155.8300018310547,131.69801330566406,138601100
2013-03-18,154.33999633789062,155.63999938964844,154.1999969482422,154.97000122070312,130.97120666503906,126704300
2013-03-19,155.3000030517578,155.50999450683594,153.58999633789062,154.61000061035156,130.66693115234375,167567300
2013-03-20,155.52000427246094,155.9499969482422,155.25999450683594,155.69000244140625,131.57962036132812,113759300
2013-03-21,154.75999450683594,155.63999938964844,154.10000610351562,154.36000061035156,130.45562744140625,128605000
2013-03-22,154.85000610351562,155.60000610351562,154.72999572753906,155.60000610351562,131.50357055664062,111163600
2013-03-25,156.00999450683594,156.27000427246094,154.35000610351562,154.9499969482422,130.95423889160156,151322300
2013-03-26,155.58999633789062,156.22999572753906,155.4199981689453,156.19000244140625,132.00222778320312,86856600
2013-03-27,155.25999450683594,156.24000549316406,155.0,156.19000244140625,132.00222778320312,99950600
2013-03-28,156.08999633789062,156.85000610351562,155.75,156.6699981689453,132.40789794921875,102932800
2013-04-01,156.58999633789062,156.91000366210938,155.6699981689453,156.0500030517578,131.88389587402344,99194100
2013-04-02,156.61000061035156,157.2100067138672,156.3699951171875,156.82000732421875,132.53466796875,101504300
2013-04-03,156.91000366210938,157.02999877929688,154.82000732421875,155.22999572753906,131.19088745117188,154167400
2013-04-04,155.42999267578125,156.1699981689453,155.08999633789062,155.86000061035156,131.72332763671875,131885000
2013-04-05,153.9499969482422,155.35000610351562,153.77000427246094,155.16000366210938,131.1317138671875,159666000
2013-04-08,155.27000427246094,156.22000122070312,154.75,156.2100067138672,132.01914978027344,86571200
2013-04-09,156.5,157.32000732421875,155.97999572753906,156.75,132.47547912597656,101922200
2013-04-10,157.1699981689453,158.8699951171875,157.1300048828125,158.6699981689453,134.09814453125,135711100
2013-04-11,158.6999969482422,159.7100067138672,158.5399932861328,159.19000244140625,134.5376434326172,110142500
2013-04-12,158.67999267578125,159.0399932861328,157.9199981689453,158.8000030517578,134.2080535888672,116359900
2013-04-15,158.0,158.1300048828125,155.10000610351562,155.1199951171875,131.09793090820312,217259000
2013-04-16,156.2899932861328,157.49000549316406,155.91000366210938,157.41000366210938,133.0332489013672,147507800
2013-04-17,156.2899932861328,156.32000732421875,154.27999877929688,155.11000061035156,131.08949279785156,226834800
2013-04-18,155.3699951171875,155.41000366210938,153.5500030517578,154.13999938964844,130.2696990966797,167583200
2013-04-19,154.5,155.5500030517578,154.1199951171875,155.47999572753906,131.40216064453125,149687600
2013-04-22,155.77999877929688,156.5399932861328,154.75,156.1699981689453,131.9852752685547,106553500
2013-04-23,156.9499969482422,157.92999267578125,156.1699981689453,157.77999877929688,133.34603881835938,166141300
2013-04-24,157.8300018310547,158.3000030517578,157.5399932861328,157.8800048828125,133.43051147460938,96781200
2013-04-25,158.33999633789062,159.27000427246094,158.10000610351562,158.52000427246094,133.97137451171875,131060600
2013-04-26,158.3300018310547,158.60000610351562,157.72999572753906,158.24000549316406,133.73472595214844,95918800
2013-04-29,158.6699981689453,159.64999389648438,158.4199981689453,159.3000030517578,134.63059997558594,88572800
2013-04-30,159.27000427246094,159.72000122070312,158.61000061035156,159.67999267578125,134.9517364501953,116010700
2013-05-01,159.3300018310547,159.41000366210938,158.10000610351562,158.27999877929688,133.7686004638672,138874200
2013-05-02,158.67999267578125,159.88999938964844,158.52999877929688,159.75,135.01092529296875,96407600
2013-05-03,161.13999938964844,161.8800048828125,159.77999877929688,161.3699951171875,136.3800506591797,144202300
2013-05-06,161.49000549316406,162.00999450683594,161.4199981689453,161.77999877929688,136.72650146484375,66882100
2013-05-07,162.1300048828125,162.64999389648438,161.6699981689453,162.60000610351562,137.41958618164062,90359200
2013-05-08,162.4199981689453,163.38999938964844,162.3300018310547,163.33999633789062,138.04493713378906,97419200
2013-05-09,163.27000427246094,163.6999969482422,162.47000122070312,162.8800048828125,137.6562042236328,106738600
2013-05-10,162.99000549316406,163.5500030517578,162.50999450683594,163.41000366210938,138.10414123535156,103203000
2013-05-13,163.1999969482422,163.80999755859375,162.82000732421875,163.5399932861328,138.2139892578125,81843200
2013-05-14,163.6699981689453,165.35000610351562,163.6699981689453,165.22999572753906,139.64227294921875,119000900
2013-05-15,164.9600067138672,166.4499969482422,164.91000366210938,166.1199951171875,140.39442443847656,120718500
2013-05-16,165.77999877929688,166.36000061035156,165.08999633789062,165.33999633789062,139.7352752685547,109913600
2013-05-17,165.9499969482422,167.0399932861328,165.72999572753906,166.94000244140625,141.08749389648438,129801000
2013-05-20,166.77999877929688,167.5800018310547,166.61000061035156,166.92999267578125,141.07899475097656,85071200
